latitude,longitude
41.90190572,-71.09276995
41.90190572,-71.09276995
41.90192847,-71.11434065
41.9019349,-71.10374861
41.90194415,-70.55871243
41.90194518,-70.95755657
41.90194518,-70.95755657
41.90194518,-70.95755657
41.90195423,-70.95757276
41.90199874,-71.04497314
41.90200847,-70.98928555
41.90205476,-71.09401984
41.90208096,-71.09395437
41.90208937,-71.02270065
41.90213728,-71.10842192
41.90216824,-70.97259259
41.90217163,-70.97254047
41.90217163,-70.97254047
41.90217163,-70.97254047
41.90217475,-71.35579772
41.90218007,-71.08607508
41.90218007,-71.08607508
41.90218007,-71.08607508
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218016,-70.97240962
41.90218333,-71.35579839
41.90218795,-70.97230093
41.90218795,-70.97230093
41.90220433,-71.09377066
41.90220823,-71.09294777
41.9022138,-70.9719222
41.9022138,-70.9719222
41.9022138,-70.9719222
41.90221585,-71.35580813
41.90221608,-71.09374963
41.90221608,-71.09374963
41.90222491,-70.95903896
41.90225772,-71.03491014
41.90225772,-71.03491014
41.90227841,-71.09300701
41.90228262,-71.1004294
41.90228806,-71.04479235
41.90229273,-71.09006268
41.90230276,-70.9704907
41.90231844,-71.35595143
41.90231844,-71.35595143
41.90231844,-71.35595143
41.90231844,-71.35595143
41.90233607,-71.09307568
41.90233925,-71.0930792
41.9023428,-70.9698816
41.9023428,-70.9698816
41.9023428,-70.9698816
41.9023428,-70.9698816
41.9023428,-70.9698816
41.9023428,-70.9698816
41.90234846,-71.09454412
41.90234846,-71.09454412
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.90235067,-71.35584227
41.902357,-71.04474247
41.902357,-71.04474247
41.902357,-71.04474247
41.90235915,-70.96963581
41.90235915,-70.96963581
41.90235915,-70.96963581
41.90235915,-70.96963581
41.90236215,-71.04474522
41.90237511,-71.09314194
41.90237511,-71.09314194
41.90237511,-71.09314194
41.9023816,-71.09316481
41.9023816,-71.09316481
41.9023816,-71.09316481
41.9023816,-71.09316481
41.9023816,-71.09316481
41.9023816,-71.09316481
41.90238542,-70.87127989
41.90238552,-71.09326211
41.90238552,-71.09326211
41.90238552,-71.09326211
41.90238552,-71.09326211
41.90238949,-71.09316292
41.90241187,-71.10481377
41.90242652,-70.98935285
41.90242699,-70.96860479
41.90243233,-71.09320833
41.9024468,-71.31991904
41.90246056,-71.04486588
41.90246447,-71.08505391
41.90246447,-71.08505391
41.9024767,-71.35600008
41.90249493,-70.95966905
41.90250483,-70.98936226
41.90250483,-70.98936226
41.90250483,-70.98936226
41.90250483,-70.98936226
41.9025079,-71.09989877
41.9025079,-71.09989877
41.9025079,-71.09989877
41.9025079,-71.09989877
41.90251659,-70.96718341
41.90251659,-70.96718341
41.90251659,-70.96718341
41.90251659,-70.96718341
41.90251985,-71.09989111
41.90252678,-70.63615057
41.90253484,-71.09983289
41.90255025,-71.35612621
41.90255025,-71.35612621
41.90256531,-71.09309842
41.90257122,-71.10516807
41.90257524,-71.24201689
41.90259357,-71.09968928
41.90259357,-71.09968928
41.90259357,-71.09968928
41.90261042,-70.96591701
41.90261276,-71.35590972
41.90261276,-71.35590972
41.90261276,-71.35590972
41.90261276,-71.35590972
41.90261276,-71.35590972
41.90261276,-71.35590972
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90261305,-71.35590872
41.90262248,-71.09961861
41.90262373,-70.95987389
41.90262922,-71.35494421
41.90263165,-70.9905184
41.90263165,-70.9905184
41.90265223,-71.35452903
41.90267227,-71.35605965
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.9026808,-70.96463897
41.90271672,-71.00567106
41.90273676,-70.96516718
41.90273676,-70.96516718
41.90277838,-71.08904908
41.90278077,-71.09315175
41.90278504,-70.96479763
41.90278504,-70.96479763
41.90278504,-70.96479763
41.90278504,-70.96479763
41.90278504,-70.96479763
41.90279633,-70.95846666
41.90280102,-71.09319659
41.90282387,-71.09912619
41.90282387,-71.09912619
41.90282521,-70.96361547
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.9028286,-70.9624368
41.90284441,-71.08465998
41.90284715,-70.99234707
41.90284715,-70.99234707
41.90285431,-70.96215998
41.90286163,-71.09903388
41.90286163,-71.09903388
41.90286163,-71.09903388
41.90286163,-71.09903388
41.90286163,-71.09903388
41.90291149,-70.99294235
41.90291149,-70.99294235
41.90291149,-70.99294235
41.90291761,-70.63620097
41.90292809,-70.89093728
41.90293564,-71.09325227
41.9029565,-71.09882391
41.90300324,-71.2458309
41.90301647,-70.71242997
41.90303597,-70.99402378
41.90303794,-71.21262714
41.90304217,-71.09865388
41.90309543,-71.19966732
41.90314064,-71.09672755
41.90314064,-71.09672755
41.90314064,-71.09672755
41.90314064,-71.09672755
41.90315224,-71.09675873
41.90315224,-71.09675873
41.90315224,-71.09675873
41.90315224,-71.09675873
41.90315428,-71.20211003
41.90315601,-71.20222505
41.90315601,-71.20222505
41.90315601,-71.20222505
41.90316176,-71.09808662
41.90317588,-71.33930564
41.90317791,-71.2183273
41.90317826,-71.09809796
41.9031809,-71.08896629
41.90318654,-70.68508766
41.90318708,-70.57576182
41.90321335,-70.95862141
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90323269,-70.95882291
41.90324586,-70.79948023
41.90325436,-71.31889204
41.90325436,-71.31889204
41.90325635,-71.0427236
41.9032599,-71.09815409
41.9032599,-71.09815409
41.90326099,-70.55169584
41.90326823,-71.09937371
41.90328335,-70.93925385
41.90328429,-70.55212068
41.90329556,-71.24830986
41.90329556,-71.24830986
41.90330693,-71.03904522
41.90331408,-71.33105041
41.90333504,-70.9389584
41.90336305,-71.20715761
41.90337542,-71.08370308
41.90338914,-71.24947137
41.90338914,-71.24947137
41.90341084,-71.08362729
41.90341084,-71.08362729
41.9034633,-71.3563154
41.90349391,-71.35289941
41.90350117,-70.99830793
41.90352229,-71.09731842
41.90352229,-71.09731842
41.90352229,-71.09731842
41.90352229,-71.09731842
41.90352229,-71.09731842
41.90352548,-71.08329942
41.90352548,-71.08329942
41.90352548,-71.08329942
41.90352548,-71.08329942
41.90356691,-70.91857209
41.9035688,-71.08908327
41.9035688,-71.08908327
41.90360494,-71.19707118
41.90361306,-71.00245774
41.90361306,-71.00245774
41.90361306,-71.00245774
41.90361441,-71.23167084
41.9036268,-70.9375425
41.90363593,-71.10745401
41.90363736,-71.35642059
41.90363999,-71.00353754
41.90364368,-71.00440026
41.90364368,-71.00440026
41.90364368,-71.00440026
41.90364368,-71.00440026
41.90364368,-71.00440026
41.9036544,-71.08981767
41.90365555,-71.07915834
41.90365555,-71.07915834
41.90365555,-71.07915834
41.90366691,-71.09696489
41.90367256,-71.09171361
41.90367256,-71.09171361
41.90367393,-71.0054713
41.9036937,-71.35647416
41.90369565,-71.09355028
41.90369565,-71.09355028
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370522,-70.93719047
41.90370562,-71.09153074
41.90372494,-71.04408057
41.90372494,-71.04408057
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90373976,-71.00625244
41.90374386,-71.08229116
41.90374386,-71.08229116
41.90374742,-70.9370157
41.90376188,-71.09979249
41.90376366,-71.04377252
41.90376809,-71.08055627
41.90379006,-71.00695482
41.90379006,-71.00695482
41.90379332,-71.0998202
41.90381167,-71.10214131
41.9038127,-71.08195337
41.9038127,-71.08195337
41.9038127,-71.08195337
41.9038127,-71.08195337
41.90382921,-71.0818667
41.90382921,-71.0818667
41.90383896,-71.08098759
41.90384534,-70.83951032
41.90385211,-71.21817621
41.90385211,-71.21817621
41.90386156,-71.00791113
41.90390751,-70.7910402
41.90392577,-71.07770357
41.90392577,-71.07770357
41.90392577,-71.07770357
41.90392748,-71.33788874
41.90394527,-71.0876281
41.90395425,-71.2181532
41.90396923,-71.09418572
41.90400134,-71.10000354
41.90401093,-71.23073612
41.90401799,-71.13805975
41.90406257,-70.61685338
41.90407412,-71.35121764
41.90409844,-71.07654657
41.90411283,-71.07644454
41.90411283,-71.07644454
41.90411283,-71.07644454
41.90414242,-71.00661892
41.90417093,-71.07620061
41.90417582,-71.25076101
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.90418493,-71.07607413
41.9041885,-71.07610266
41.90421681,-71.10295374
41.90421787,-71.09356991
41.90421787,-71.09356991
41.90421787,-71.09356991
41.90423299,-71.34958247
41.90423299,-71.34958247
41.90425504,-70.96640858
41.9042693,-70.76731711
41.9042693,-70.76731711
41.90431744,-71.35021349
41.90433471,-71.01446235
41.90433471,-71.01446235
41.90433471,-71.01446235
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90433577,-71.35012688
41.90436583,-70.95970148
41.90436583,-70.95970148
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90436751,-70.79152694
41.90439576,-71.01535338
41.90439576,-71.01535338
41.90439576,-71.01535338
41.90439576,-71.01535338
41.90440086,-71.01543055
41.90440086,-71.01543055
41.90440654,-70.79171753
41.90442047,-70.79143091
41.904424,-71.10342391
41.904424,-71.10342391
41.904424,-71.10342391
41.90443389,-71.3351966
41.90448184,-71.34886231
41.90448184,-71.34886231
41.90450143,-71.09571723
41.90450665,-71.01692505
41.90451641,-71.36613394
41.9045388,-71.00744904
41.9045396,-70.9134547
41.90456132,-71.095631
41.90456132,-71.095631
41.90456132,-71.095631
41.90456132,-71.095631
41.90456329,-70.79174079
41.90459753,-71.07465505
41.9046103,-71.34932088
41.90461364,-71.04334789
41.90462176,-69.98474146
41.90462176,-69.98474146
41.9046309,-71.09554784
41.90464162,-71.03563845
41.90464162,-71.03563845
41.90464162,-71.03563845
41.90464162,-71.03563845
41.90464425,-71.01879433
41.90465057,-71.01888076
41.90465057,-71.01888076
41.90465057,-71.01888076
41.90465289,-71.34340067
41.90468043,-71.07439707
41.90468043,-71.07439707
41.90470488,-71.32271334
41.90473734,-70.93300445
41.90474145,-71.31772515
41.9047707,-71.07415041
41.9047707,-71.07415041
41.9047707,-71.07415041
41.9047707,-71.07415041
41.9047707,-71.07415041
41.90478764,-71.13912421
41.90480002,-70.79198836
41.90480778,-71.11627944
41.90484103,-71.10495052
41.90485265,-71.04338532
41.90485272,-71.10499794
41.90486601,-71.13904066
41.90488317,-71.10079944
41.90490466,-71.10520867
41.90490466,-71.10520867
41.90490466,-71.10520867
41.90490466,-71.10520867
41.90490812,-71.02241419
41.90490812,-71.02241419
41.90491811,-71.06098685
41.90492012,-71.07376766
41.90493131,-71.02278881
41.90493523,-71.06206615
41.90496261,-71.02328353
41.9049712,-71.02328408
41.90497791,-71.0934211
41.90498264,-71.05956036
41.90498524,-71.02355327
41.9049993,-71.02375207
41.9049993,-71.02375207
41.90500859,-71.0593165
41.90500859,-71.0593165
41.90501091,-71.06292228
41.90502792,-71.35623417
41.90502999,-71.09220021
41.90505874,-71.07652786
41.90507342,-71.10578542
41.90507603,-71.02480013
41.90507603,-71.02480013
41.90507603,-71.02480013
41.9050846,-71.05863098
41.90511445,-71.09338952
41.90516889,-71.06398623
41.90518295,-71.076594
41.90518483,-70.59746848
41.90518655,-71.0640857
41.90518655,-71.0640857
41.905196,-71.0576583
41.90523409,-71.02696397
41.90523409,-71.02696397
41.90523409,-71.02696397
41.90524506,-70.96899599
41.90526119,-71.04294958
41.90527541,-71.07289966
41.90527541,-71.07289966
41.90527541,-71.07289966
41.90527541,-71.07289966
41.90527541,-71.07289966
41.90528059,-70.93082671
41.90529604,-71.33573163
41.90529604,-71.33573163
41.90529604,-71.33573163
41.90529604,-71.33573163
41.90529604,-71.33573163
41.90531132,-70.96865459
41.90531379,-71.0392997
41.90535056,-71.09319444
41.90536356,-71.07268258
41.90536356,-71.07268258
41.90537304,-71.05613677
41.90537304,-71.05613677
41.90538488,-71.36569048
41.90538488,-71.36569048
41.90541644,-71.09770845
41.90541778,-71.02950658
41.90541778,-71.02950658
41.90541778,-71.02950658
41.90541778,-71.02950658
41.90542686,-71.05570657
41.90542686,-71.05570657
41.90542686,-71.05570657
41.9054459,-71.05556896
41.90545491,-71.05550389
41.90546096,-70.95992124
41.90546775,-71.22213333
41.90547249,-70.56098503
41.9054942,-70.95992828
41.9054942,-70.95992828
41.90549713,-71.03547002
41.90553519,-71.05486832
41.90553519,-71.05486832
41.90553519,-71.05486832
41.90553519,-71.05486832
41.90553738,-71.09614676
41.90555557,-71.07679241
41.90555795,-70.55108189
41.90558499,-71.05436953
41.90558499,-71.05436953
41.90558499,-71.05436953
41.90558499,-71.05436953
41.90558499,-71.05436953
41.90561373,-70.91339746
41.90562028,-71.10763566
41.90562088,-70.92090116
41.90563606,-71.10307188
41.9056574,-71.09326393
41.90566393,-71.09093221
41.90567688,-71.03292368
41.90568649,-71.09423138
41.90569822,-71.00899757
41.90570844,-71.06699636
41.90571247,-71.10724994
41.90572726,-71.05312228
41.90572726,-71.05312228
41.90573035,-71.31732602
41.9057564,-71.07140651
41.90575991,-71.0672851
41.90576988,-71.035515
41.90576988,-71.035515
41.90576988,-71.035515
41.90577543,-71.06737216
41.90577543,-71.06737216
41.90577543,-71.06737216
41.90577543,-71.06737216
41.90577707,-71.06738135
41.90577707,-71.06738135
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.9058028,-71.06752572
41.90580681,-70.55097101
41.90581922,-71.06761779
41.90581922,-71.06761779
41.90581922,-71.06761779
41.90581996,-71.06762197
41.90581996,-71.06762197
41.90583381,-71.06769963
41.90583381,-71.06769963
41.90583381,-71.06769963
41.90583713,-71.06771817
41.90583713,-71.06771817
41.90583713,-71.06771817
41.90583713,-71.06771817
41.90584576,-71.06776628
41.90588061,-71.07029433
41.90588598,-71.04256058
41.90588783,-71.37669559
41.90589361,-71.05170029
41.90589361,-71.05170029
41.90589361,-71.05170029
41.90589361,-71.05170029
41.90589361,-71.05170029
41.90589361,-71.05170029
41.90589387,-71.03552527
41.90589809,-71.29942831
41.90590243,-71.0516989
41.90590841,-71.04275455
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595767,-71.06874702
41.90595789,-71.06883415
41.9059838,-71.05089687
41.90602179,-71.05062246
41.90602179,-71.05062246
41.90602179,-71.05062246
41.90602179,-71.05062246
41.90603767,-71.34594854
41.90603793,-71.05048599
41.90604762,-71.05040264
41.90604762,-71.05040264
41.90604912,-71.07707067
41.90606362,-71.29968918
41.90607469,-71.03799294
41.90607469,-71.03799294
41.90607469,-71.03799294
41.90607692,-71.04004706
41.90608395,-71.03942248
41.90608395,-71.03942248
41.90608395,-71.03942248
41.90608395,-71.03942248
41.90608395,-71.03942248
41.90608395,-71.03942248
41.90611969,-71.04980372
41.90612472,-71.09231129
41.90613931,-71.04964166
41.90613931,-71.04964166
41.90618759,-71.04924285
41.90618759,-71.04924285
41.90620576,-71.09649159
41.9062203,-71.04896935
41.9062203,-71.04896935
41.9062203,-71.04896935
41.9062349,-71.31999787
41.90627626,-71.0931281
41.90627626,-71.0931281
41.90627626,-71.0931281
41.90628722,-71.0423072
41.90628722,-71.0423072
41.90628722,-71.0423072
41.90630925,-71.04820706
41.90630925,-71.04820706
41.90630925,-71.04820706
41.90630925,-71.04820706
41.90630925,-71.04820706
41.90630925,-71.04820706
41.90631734,-71.31686202
41.90631783,-71.04820763
41.90631783,-71.04820763
41.90632565,-71.06789428
41.90632565,-71.06789428
41.90632565,-71.06789428
41.90636376,-71.06793259
41.90636376,-71.06793259
41.90637314,-71.09335807
41.90637646,-71.04225227
41.90638602,-71.25348729
41.90638602,-71.25348729
41.90638619,-71.09309233
41.90639001,-71.04242855
41.90639001,-71.04242855
41.90639001,-71.04242855
41.90639411,-71.08534648
41.90642845,-71.04411998
41.9064291,-71.01368688
41.90642951,-71.07729794
41.90643231,-71.04416805
41.90644008,-71.04426248
41.90644304,-71.04429767
41.90644722,-71.04646426
41.90645547,-71.07731432
41.90645757,-71.0432227
41.90646837,-71.04576262
41.90649605,-71.0469793
41.90649605,-71.0469793
41.90650832,-71.04393444
41.90651573,-71.04404899
41.90651627,-71.04405769
41.90651879,-71.04409823
41.90653072,-71.06760053
41.90653607,-71.10906213
41.90654302,-71.04450456
41.90654809,-71.08778824
41.90655917,-71.04539041
41.90656576,-71.09065239
41.90661872,-71.09304975
41.90661872,-71.09304975
41.90663547,-71.1091822
41.90663547,-71.1091822
41.90663547,-71.1091822
41.90668265,-71.12696048
41.90668267,-71.33683297
41.90671211,-71.14127791
41.90673765,-71.07749229
41.90673765,-71.07749229
41.90675612,-70.96016142
41.90679259,-71.1088081
41.90682608,-71.35698152
41.90682608,-71.35698152
41.90682608,-71.35698152
41.90682608,-71.35698152
41.90685978,-71.08642284
41.90687523,-71.09684422
41.90687763,-71.11683943
41.90688069,-70.88503891
41.90688069,-70.88503891
41.90697233,-71.09052369
41.90697233,-71.09052369
41.90697288,-71.36488172
41.90699269,-70.88451993
41.90699269,-70.88451993
41.90699269,-70.88451993
41.90699269,-70.88451993
41.90699647,-71.11279972
41.90700085,-71.01118777
41.90703536,-71.06109122
41.90704267,-71.11009273
41.90704309,-71.11203322
41.90705335,-71.01083162
41.90705341,-70.96021595
41.90705399,-71.04183522
41.90705399,-71.04183522
41.90705399,-71.04183522
41.90705399,-71.04183522
41.90705399,-71.04183522
41.90705399,-71.04183522
41.90706819,-70.92235967
41.90710016,-71.11885502
41.90710077,-70.88398342
41.90710939,-71.11047775
41.9071181,-71.1105934
41.9071181,-71.1105934
41.9071181,-71.1105934
41.90713819,-70.89644592
41.90713869,-70.92181676
41.90713869,-70.92181676
41.90713869,-70.92181676
41.90713869,-70.92181676
41.90715975,-71.04903425
41.90716078,-71.09046403
41.90716078,-71.09046403
41.90716078,-71.09046403
41.90716078,-71.09046403
41.90716078,-71.09046403
41.90716078,-71.09046403
41.90717951,-71.04194634
41.907198,-71.3739908
41.90721968,-71.09073859
41.90725528,-70.92072594
41.9072568,-70.97152874
41.90730426,-71.07781102
41.90730851,-71.09291076
41.90733341,-71.09126879
41.90738335,-71.09289316
41.90747604,-70.91670423
41.90748519,-70.91644194
41.90755003,-71.34230469
41.90755003,-71.34230469
41.90755003,-71.34230469
41.90761849,-70.85560678
41.90765164,-71.36452992
41.90765534,-71.1565767
41.90766314,-71.02518182
41.90766928,-71.05497781
41.90769135,-70.91275975
41.90771471,-70.88442162
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90771803,-70.91239412
41.90773202,-71.18642419
41.90775067,-70.55064651
41.90777496,-70.91186668
41.9077847,-70.91166483
41.9077912,-71.09205384
41.9078179,-70.91130016
41.9078214,-71.09204552
41.90782913,-71.34290124
41.90782913,-71.34290124
41.90782913,-71.34290124
41.90782913,-71.34290124
41.90785554,-71.04209036
41.90788707,-70.71055162
41.90791011,-71.0414882
41.9079342,-71.35745922
41.90796442,-71.13372295
41.90796667,-70.79597223
41.90800987,-71.18598116
41.90804202,-71.37220475
41.90804202,-71.37220475
41.90805172,-70.90861248
41.90808132,-71.08987724
41.90808679,-71.18587865
41.90815091,-71.16326954
41.90815091,-71.16326954
41.90817183,-71.08979575
41.90817183,-71.08979575
41.90823179,-71.09684027
41.90824389,-71.05206538
41.908253,-71.09442636
41.90831198,-71.04123971
41.90833889,-71.25528812
41.90833889,-71.25528812
41.90834992,-70.90512142
41.90836592,-71.03973537
41.90840224,-71.14196079
41.90842421,-71.23942312
41.9084299,-71.09628659
41.90845175,-71.03975658
41.90848304,-71.04112633
41.90848304,-71.04112633
41.90848304,-71.04112633
41.90848863,-71.01240123
41.90849276,-70.90124718
41.90849759,-71.09046905
41.90853159,-71.25543172
41.90854204,-71.04111401
41.90855158,-71.37047319
41.90855928,-71.08944068
41.9085918,-71.1644024
41.90861029,-70.87865892
41.90861294,-71.09260399
41.90861294,-71.09260399
41.90864479,-70.87488329
41.9086721,-71.04100759
41.9086721,-71.04100759
41.9086721,-71.04100759
41.90871634,-70.98810312
41.90872146,-71.09261862
41.90872172,-71.04098249
41.90874492,-71.16488094
41.90879084,-71.09256543
41.90879091,-71.09256542
41.90881459,-71.35766184
41.90883743,-71.16589925
41.90884189,-71.0918548
41.90888112,-70.87622566
41.90891604,-70.85859012
41.90891604,-70.85859012
41.90896141,-71.18475149
41.90900986,-70.97489404
41.90900986,-70.97489404
41.90906191,-71.17095462
41.90918569,-70.89350646
41.9092031,-71.29477819
41.90920377,-71.28694458
41.90921168,-71.29477884
41.90922811,-71.28635908
41.90925367,-71.28620947
41.9092754,-71.35780912
41.9092754,-71.35780912
41.90928789,-69.98626431
41.9093147,-71.3809265
41.90931754,-71.17150977
41.90932584,-71.08522711
41.90939042,-71.12180358
41.90939722,-71.28575838
41.90951426,-71.33945533
41.90960727,-71.28522345
41.90961482,-70.61918435
41.90961482,-70.61918435
41.90964751,-71.36351027
41.90964751,-71.36351027
41.90966176,-70.62916815
41.9097389,-71.36007285
41.90983767,-71.10663968
41.90989456,-71.09126696
41.90989456,-71.09126696
41.90990848,-69.98637803
41.90990848,-69.98637803
41.90990848,-69.98637803
41.90990848,-69.98637803
41.90990848,-69.98637803
41.90993001,-71.34023332
41.90993001,-71.34023332
41.90996481,-70.97635297
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.90998013,-71.35802082
41.91002124,-71.09231176
41.9100585,-70.88872623
41.91011392,-70.79954889
41.91014316,-71.35524239
41.91014997,-71.12932693
41.91022222,-71.36561973
41.91023516,-71.09226264
41.91027052,-71.36319191
41.91030131,-71.12809944
41.91030485,-71.36317441
41.91030485,-71.36317441
41.91034767,-71.12276823
41.91035677,-70.91165596
41.91035947,-71.36314658
41.91035947,-71.36314658
41.91035947,-71.36314658
41.91035947,-71.36314658
41.91035947,-71.36314658
41.91037901,-70.73558541
41.91037901,-70.73558541
41.91037901,-70.73558541
41.91043479,-70.8865359
41.91043479,-70.8865359
41.91044592,-71.28309302
41.91044592,-71.28309302
41.91047236,-71.09220766
41.9105143,-70.88601789
41.9105251,-70.94852469
41.91054576,-70.88586516
41.91057115,-71.12502821
41.91060973,-70.88530912
41.91061596,-71.36301594
41.9107421,-70.88413432
41.91074428,-70.88399921
41.9107589,-70.88381656
41.91079355,-70.88347818
41.91080764,-71.3629186
41.91082438,-71.36291011
41.91082438,-71.36291011
41.91082878,-70.88290287
41.91082878,-70.88290287
41.91082878,-70.88290287
